t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
1.8425,10.1724851958467,0.768422321366427,6.32546639252241,0.816711074057491,6.37797319384603,-0.278916774856355,1.14854949716799,1.18193084177591,3.57397407562374,2.68454148936125
1.85625,10.2594355467775,0.779761838538711,6.321970846898,0.832758260397776,6.37658229063885,-0.22940467624011,1.18564807037055,1.20763730161594,3.62701428246758,2.71132164132506
1.87,10.3463425368769,0.791325522909467,6.31916096108197,0.849318028003247,6.37598120799879,-0.179194995912993,1.22310270198971,1.23615980608285,3.67544791282368,2.73632576203071
1.88375,10.4332156579193,0.803120455356335,6.31704589277558,0.866395103653167,6.37618297158001,-0.128350763597601,1.26088872493049,1.26740455071494,3.71932053474859,2.75951816175423
1.8975,10.5200645216595,0.815153779403027,6.31563393739929,0.883993871616294,6.37719979272132,-0.0769343671591227,1.29898098920288,1.30125727938816,3.75867992955638,2.78086429446572
1.91125,10.6068988480376,0.827432696464639,6.31493253712527,0.902118367119916,6.37904307061321,-0.0250075226539548,1.33735387779162,1.33758766839171,3.79357602203104,2.80033077867053
1.925,10.6937284535113,0.839964461004701,6.31494829031532,0.920772270038909,6.38172339439974,0.0273687546672032,1.37598132280822,1.37625348299254,3.82406081128057,2.81788541762121
1.93875,10.7805632395206,0.852756375606978,6.31568696135087,0.93995889880889,6.38525054521962,0.0801341784095921,1.41483682191664,1.41710434308859,3.85018830222963,2.83349721890059
1.9525,10.8674131810906,0.865815785965121,6.31715349084205,0.959681204567016,6.38963349819511,0.133229218146998,1.45389345502377,1.45998500099453,3.87201443775425,2.84713641337521
1.96625,10.9542883155765,0.879150075793369,6.3193520062036,0.979941765524014,6.39488042438072,0.186595125605471,1.49312390122639,1.50473809193269,3.88959703145748,2.85877447352021
1.98,11.0411987315575,0.892766661661453,6.32228583258389,1.000742781571,6.40099869268518,0.240173959927863,1.53250045600555,1.55120636237886,3.90299570108307,2.86838413111452
1.99375,11.1281545578821,0.906672987756984,6.32595750413573,1.02208606912434,6.40799487178549,0.293908612025751,1.57199504866016,1.59923441222197,3.91227180257281,2.87593939430694
2.0075,11.2151659528715,0.920876520578625,6.33036877561504,1.04397305621184,6.4158747320516,0.347742828031116,1.61157925997074,1.64867000506921,3.91748836476178,2.88141556405366
2.02125,11.3022430936849,0.935384743563349,6.33552063429661,1.06640477780331,6.42464324750564,0.401621231852246,1.65122434008495,1.69936500939719,3.91871002471574,2.88478924992579
2.035,11.3893961658496,0.950205151651221,6.34141331219327,1.08938187138855,6.43430459783899,0.455489346846862,1.69090122661605,1.75117603434453,3.91600296370854,2.8860383852884
2.04875,11.4766353529622,0.965345245791064,6.34804629856733,1.11290457280563,6.44486217051428,0.509293616617862,1.73058056294592,1.8039648202706,3.90943484383966,2.88514224184981
2.0625,11.5639708265637,0.980812527390525,6.35541835272206,1.13697271232214,6.45631856298011,0.562981424943004,1.77023271672367,1.85759843781957,3.89907474529269,2.88208144358238
2.07625,11.6514127361913,0.996614492713999,6.36352751706116,1.16158571097215,6.46867558502737,0.616501114845834,1.80982779855124,1.91194934164454,3.88499310423486,2.8768379800135
2.09,11.7389711996129,1.01275862723196,6.3723711304045,1.18674257715126,6.48193426131709,0.669802006816835,1.84933568084782,1.96689531719223,3.86726165135554,2.86939521888786
2.10375,11.8266562932456,1.02925239992528,6.38194584154885,1.21244190347231,6.49609483411058,0.722834416194819,1.88872601688352,2.02231935165749,3.84595335104671,2.85973791820052
